HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1,0,354,2,34,0,98,547,29,1255,974,788,0
1,0,354,2,49,0,1215,819,289,525,25,8184,0
0,0,6293,2,22,0,0,5,0,296,313,4787,0
0,0,2331,2,28,0,0,745,0,0,5,8096,1
1,1,719,2,80,0,0,0,1115,0,0,7489,1
1,1,719,0,36,0,0,0,0,0,0,36,1
3,1,719,0,30,0,0,0,0,0,0,194,1
1,1,719,2,49,0,0,0,0,0,0,1132,1
1,0,719,2,38,0,0,952,409,9,1197,5295,0
2,1,4482,2,31,0,0,0,0,0,0,4249,1
3,0,4482,2,17,0,958,0,0,45,16,6498,0
0,0,6311,2,26,0,9,0,0,0,693,4808,0
0,0,2347,2,23,0,59,0,0,558,0,4625,0
0,0,4499,0,24,0,727,530,677,0,0,7058,0
0,0,4514,2,23,0,0,15,674,16,3,7851,0
0,0,1782,2,24,0,0,84,584,0,1,4586,1
2,0,1170,1,32,0,545,0,0,239,1,8133,1
2,1,4525,2,43,0,0,0,0,0,0,3584,1
0,0,4541,2,23,0,13,12,0,626,0,5243,1
0,0,6250,2,42,0,124,0,248,386,12,7278,0
1,1,765,0,29,0,0,0,0,0,0,5600,1
1,1,733,2,40,0,0,0,0,0,0,7803,1
1,0,733,2,37,0,0,1383,0,628,0,3401,1
1,1,751,0,61,0,0,0,0,0,0,417,1
1,0,751,2,33,0,0,156,1,1060,0,272,0
0,0,2190,2,19,0,0,861,0,1,19,4326,1
0,0,2222,1,21,0,0,12,481,0,79,5310,0
0,0,6267,2,4,0,0,0,0,0,0,614,0
0,0,6267,1,12,0,0,0,0,0,0,7798,1
3,0,2236,2,44,0,948,265,73,32,0,592,1
0,0,6282,2,22,0,0,0,302,383,0,4303,0
2,0,2392,0,33,0,670,496,355,21,0,3690,0
1,1,369,0,32,0,0,0,0,0,0,971,1
1,1,369,2,28,0,0,0,0,0,0,7509,1
1,0,369,3,28,0,0,341,2,845,1140,204,0
2,0,2410,2,31,0,562,0,504,0,0,1776,0
2,1,1795,2,13,0,0,0,0,0,0,5763,1
0,1,6294,2,14,0,0,0,0,0,0,4284,1
1,2,1183,2,33,0,1057,33,0,1,4,2771,0
1,1,1183,0,80,0,0,0,0,0,1306,6204,1
0,0,2423,2,23,0,0,295,285,0,0,7733,1
1,0,780,2,36,1,442,1332,1,143,689,1654,1
1,1,764,0,22,0,0,0,0,0,0,1323,1
1,1,764,2,19,0,0,0,0,0,0,165,0
1,1,764,2,42,0,0,0,0,0,0,922,1
1,1,764,3,30,0,0,0,0,0,1306,4125,1
1,1,764,0,16,0,0,0,0,0,0,6306,1
1,0,764,2,55,0,0,893,0,965,915,3750,0
1,1,764,2,55,0,0,0,0,0,0,4092,1
0,0,2257,2,19,0,1059,0,21,687,0,4930,0
0,0,2439,2,80,0,14,620,25,54,1306,2149,0
1,1,1758,2,18,0,0,0,0,0,0,5619,1
0,0,2285,3,21,0,0,1507,516,109,0,5471,0
0,0,6339,2,65,0,0,0,437,104,0,3619,0
0,0,2301,2,55,0,53,604,37,0,0,3545,1
0,0,6327,2,50,0,1273,216,0,0,0,6955,0
0,1,6352,2,49,0,0,0,0,0,0,3605,1
0,0,1812,2,22,0,0,0,495,177,4,1641,0
2,1,2454,2,33,0,0,0,0,0,0,2294,1
2,1,2315,2,3,0,0,0,0,0,0,5752,1
2,1,2315,2,0,0,0,0,0,0,0,1007,1
2,1,2315,2,33,0,0,0,0,0,0,2003,1
2,1,2483,2,48,0,0,0,0,0,0,3522,1
2,1,2483,2,5,0,0,0,0,0,0,7345,1
2,0,1208,2,23,0,1157,0,796,0,0,3054,0
1,1,1225,2,53,0,0,0,0,0,0,807,1
2,0,2500,2,18,0,5,25,507,0,753,3465,0
0,1,6384,1,20,0,0,0,0,0,0,1431,0
0,0,1771,2,23,0,223,1,461,0,1,5410,0
0,0,6403,2,48,0,644,2,0,1,733,1703,0
0,1,6340,1,19,0,0,0,0,0,0,5077,0
2,0,1238,2,80,2,43,144,176,1,995,3931,0
0,0,6353,0,9,0,0,0,0,0,0,4360,0
3,0,1830,2,24,0,1273,4,0,548,112,1936,0
2,0,2529,2,46,0,21,0,1015,367,1306,7763,1
0,1,6419,3,23,0,0,0,0,0,0,735,1
0,1,6419,2,21,0,0,0,0,0,0,1108,0
0,1,6385,2,19,0,0,0,1115,0,1306,3174,0
2,0,2546,2,0,0,0,0,0,0,0,5110,1
2,0,2546,2,4,0,0,1507,0,0,0,952,1
2,0,2546,2,26,0,885,0,46,121,6,679,0
2,1,2546,2,9,0,0,0,0,0,0,3949,1
1,0,800,2,24,0,0,1179,670,9,644,5773,1
2,1,2561,2,24,0,0,0,0,0,0,6965,1
2,0,1781,2,25,0,0,0,0,0,0,6041,0
2,1,2561,2,21,0,0,0,0,0,0,6466,1
0,0,2574,2,21,0,0,0,12,0,611,5225,0
1,0,779,2,37,2,27,505,10,703,1274,2483,0
1,0,779,0,44,0,373,1144,19,1327,699,5605,0
1,0,779,2,43,0,4,753,116,975,1306,6302,0
0,0,6467,2,7,0,0,0,0,0,0,5329,1
2,0,2604,2,33,0,145,0,1115,0,109,3601,0
0,0,2616,2,24,0,0,1507,220,427,5,2819,0
0,1,6404,1,31,0,0,0,0,0,0,6165,1
1,1,381,2,27,1,0,0,0,0,0,38,1
0,0,6420,2,34,0,0,0,0,1327,0,3019,1
0,1,6434,2,58,0,0,0,0,0,0,1191,0
0,0,6434,2,7,0,0,0,0,0,0,2672,1
0,1,6434,0,3,0,0,0,0,0,0,7236,1
0,0,6481,0,21,0,0,0,726,49,0,6252,1
0,0,2641,1,21,0,1,316,0,0,342,7886,0
1,1,816,2,39,2,0,0,0,0,0,6916,1
1,1,816,0,43,0,0,0,0,0,0,584,1
0,1,6451,2,22,0,0,0,0,0,0,2710,1
0,0,2670,2,44,0,103,0,18,803,1,4404,1
0,0,6496,2,38,0,0,0,0,754,0,6631,0
2,1,2362,2,32,0,0,0,0,0,0,1916,1
2,1,2377,2,55,0,0,0,0,0,0,2020,1
2,0,1253,1,31,1,515,0,0,147,0,1422,0
0,0,2697,2,39,0,0,880,0,137,338,6142,0
0,0,6468,2,35,0,0,950,0,0,0,6695,1
0,0,1887,2,37,0,504,0,50,11,284,5569,0
0,0,2711,0,13,0,0,7,0,312,318,1986,0
0,0,2711,2,21,0,0,0,7,553,0,5083,0
2,0,1902,2,20,0,0,0,0,0,0,1959,0
1,1,429,0,20,0,0,0,0,0,0,2639,1
0,0,2723,2,63,0,0,118,747,25,1306,2412,1
0,0,2393,2,36,0,2,0,0,995,19,4767,0
1,0,830,0,29,0,0,1174,0,115,732,2303,1
1,0,830,0,36,0,0,1326,81,901,487,884,1
1,0,830,2,79,0,0,0,0,1028,2,1633,0
1,1,830,0,30,0,0,0,0,0,0,7449,1
1,1,830,0,30,0,0,0,0,0,0,2457,1
2,0,2736,2,19,0,777,245,139,0,0,7841,1
1,1,1811,2,33,0,0,0,0,0,0,3645,1
0,0,6524,3,20,0,1016,0,0,1,0,7888,0
1,1,850,0,38,0,0,0,0,0,0,2873,1
2,1,2411,2,7,0,0,0,0,0,0,4958,1
2,1,2411,2,58,0,0,0,0,0,0,500,1
2,0,2411,2,33,0,105,0,794,0,0,6031,0
0,1,6482,1,3,0,0,0,0,0,0,2908,1
2,2,1914,2,39,0,0,0,0,0,0,6638,1
2,0,1829,2,37,0,226,2,588,0,0,6259,1
0,0,4576,2,32,0,0,0,0,630,3,5967,0
0,0,2440,2,28,0,0,652,0,17,0,8473,1
0,0,6509,2,38,0,0,8,610,137,0,3383,0
0,0,2455,1,21,0,0,449,1,20,1306,2859,0
0,1,6525,2,18,0,0,0,0,0,0,7223,1
0,1,6541,2,15,0,0,0,0,0,0,4895,0
1,0,799,2,44,0,0,1069,0,847,593,5653,0
0,0,2764,2,44,0,86,417,16,49,39,4286,1
1,0,1927,2,36,0,0,0,0,1207,1222,4134,0
3,0,2777,2,28,0,1273,0,1106,0,0,1784,1
2,0,2777,2,15,0,889,0,2,23,0,5035,0
0,0,2794,2,45,0,0,25,86,742,413,6621,0
0,0,2806,2,26,0,0,421,2,9,354,2592,0
0,1,4593,1,46,0,0,0,0,0,0,8022,1
0,0,4608,2,25,0,1,0,38,7,606,4466,0
0,1,4577,1,46,0,0,0,0,0,0,3546,0
0,1,4594,2,15,0,0,0,0,0,0,5095,0
0,1,4609,2,37,0,0,0,0,0,0,1141,0
0,0,4627,2,20,2,1273,199,0,449,0,7957,0
0,1,4641,1,45,0,0,0,0,0,0,3220,0
0,1,4641,2,7,0,0,0,0,0,0,604,0
0,1,4641,2,5,2,0,0,0,0,0,4364,0
2,1,2501,2,38,0,0,0,0,0,0,3509,1
2,0,2823,2,30,0,251,93,235,0,0,8276,0
2,0,2832,2,80,0,0,0,0,0,0,7339,1
2,0,2832,2,0,0,0,0,0,0,0,7872,1
2,1,2832,2,20,0,0,0,0,0,0,4141,1
0,0,1856,2,41,0,1,688,4,55,15,714,0
2,1,2849,2,18,0,0,0,0,0,0,6210,1
2,0,1305,2,29,1,1228,0,1115,12,0,1677,0
2,0,1226,2,19,0,1188,0,9,0,204,5033,0
2,0,1960,2,34,0,1073,0,96,41,3,3438,0
1,1,382,2,36,0,0,0,0,0,0,1653,1
2,1,2516,2,54,0,0,0,0,0,0,8379,1
2,0,1975,2,19,0,160,0,643,0,0,1394,0
2,0,2530,2,21,0,423,0,987,0,0,3047,0
2,1,1975,2,23,0,0,0,0,0,0,5739,1
1,1,6560,0,35,0,0,0,0,1327,0,5745,1
1,0,863,2,34,0,0,1196,0,1197,38,7618,0
0,0,4666,2,22,0,0,452,217,74,0,7245,1
0,0,2863,0,24,0,21,0,571,12,0,2336,1
2,1,2575,3,18,0,0,0,0,0,0,6720,1
2,0,1239,0,24,0,1161,0,277,8,5,3072,0
1,1,1254,2,33,0,0,0,0,0,0,5494,1
0,0,2590,2,24,0,119,219,4,345,54,1363,0
0,1,4680,2,18,0,0,0,0,0,0,1325,1
0,1,4665,2,19,0,0,0,0,0,0,64,1
0,0,2888,0,43,0,0,0,600,0,0,2218,1
0,1,4696,2,44,0,0,0,1115,0,0,4461,1
1,0,104,0,25,0,0,1325,0,392,15,822,1
1,1,104,0,25,2,0,1507,0,0,0,7623,1
1,1,6560,0,23,0,0,0,1115,0,0,6377,1
2,0,1869,2,23,0,1006,0,0,31,310,6018,0
2,2,2906,2,20,0,390,0,166,784,0,6276,0
2,2,2906,2,2,0,0,0,0,0,0,1995,1
0,0,1989,2,26,0,978,2,0,30,0,8063,0
0,1,4695,1,38,0,0,0,0,0,0,2820,1
0,0,4695,2,1,0,0,0,0,0,0,1808,0
0,0,4695,3,12,0,0,0,1115,0,0,7177,1
0,1,4695,1,2,0,0,0,0,0,0,1671,0
0,1,4695,1,25,0,0,0,0,0,0,4244,0
0,1,4695,0,1,0,0,0,0,0,0,5280,1
0,1,4695,0,0,0,0,0,0,0,0,1337,1
1,2,6560,0,54,0,0,0,0,0,0,4118,1
0,0,1886,2,21,0,435,0,4,247,1,232,0
2,0,1901,2,19,0,0,0,0,0,0,5861,0
0,0,2656,1,24,0,0,23,0,178,1069,5440,0
0,1,4722,2,20,0,0,0,0,0,0,8008,0
0,0,2671,2,23,0,136,0,1,149,314,1320,1
0,0,2685,0,29,0,0,0,2,645,498,4419,1
0,0,2023,2,14,0,7,595,0,0,0,1355,1
0,0,6560,2,19,0,0,546,2,0,0,4321,0
0,0,2951,0,23,0,0,38,87,4,476,5141,0
0,0,2965,2,62,0,575,2,294,0,440,2675,0
0,0,2994,2,23,0,0,0,414,181,0,4908,0
1,0,876,0,65,0,0,638,0,38,1306,1670,0
2,2,3007,2,47,0,0,0,0,0,0,6465,1
1,0,815,0,67,0,76,16,0,1032,798,2480,0
1,1,815,0,14,0,0,0,0,0,0,8422,1
1,0,815,2,41,0,1218,1184,0,0,58,7622,0
0,1,4723,2,14,0,0,0,0,0,0,5064,1
0,1,4734,2,19,0,0,0,0,0,0,5585,0
0,0,2765,0,22,0,15,136,0,41,423,7744,0
1,1,56,3,34,0,0,0,0,0,0,5536,1
1,0,56,0,65,0,19,836,4,1123,8,8473,0
1,1,6560,0,42,0,0,0,0,0,0,5392,1
1,1,1306,0,22,0,0,0,0,0,1306,833,1
1,1,416,0,54,0,0,0,0,0,0,789,1
1,0,416,2,34,0,47,261,0,1195,0,6491,0
1,1,416,2,27,0,0,0,1115,0,0,3626,1
2,0,1309,0,67,0,1,0,5,756,148,5628,0
1,0,849,3,33,0,0,1243,0,48,67,4129,1
0,1,4765,1,30,0,0,0,0,0,0,2722,0
0,2,4782,2,22,0,0,0,0,0,0,2097,0
2,0,2795,1,35,0,883,0,55,12,0,3152,1
2,0,2795,2,23,0,609,0,119,1327,0,6330,0
0,0,4796,2,49,0,0,6,563,15,181,3100,0
1,0,480,0,36,0,29,1478,0,93,1303,5263,0
1,1,480,2,31,0,0,0,0,1327,0,703,1
1,1,430,0,54,0,0,0,0,0,0,826,1
0,1,4811,2,0,0,0,0,0,0,0,231,0
0,0,4811,2,80,0,0,547,0,164,0,6883,0
0,2,4811,2,54,0,0,0,0,0,0,3964,0
0,1,4811,1,10,0,0,0,0,0,0,4712,0
0,0,4811,0,0,0,0,0,0,0,0,3724,1
0,1,4811,1,7,0,0,0,0,0,0,8473,1
0,1,4733,2,25,0,0,0,0,0,0,7891,0
1,0,2064,0,37,0,0,16,297,1203,856,5622,0
1,1,2064,0,15,0,0,0,0,0,0,3666,1
3,1,2064,2,26,0,0,0,0,0,0,8183,1
1,0,2064,0,7,0,0,0,0,0,0,756,1
0,0,2807,2,30,0,462,4,0,169,0,3616,0
0,0,3062,2,19,0,0,2,882,0,18,1345,1
1,0,69,2,30,0,0,1131,0,754,0,8148,0
0,0,3075,3,21,0,464,2,0,0,11,3923,0
0,0,4823,1,21,0,14,33,0,3,400,2274,0
2,1,3090,2,59,0,0,0,0,0,0,1852,1
1,1,934,0,28,0,0,0,0,0,0,3496,1
0,0,3116,2,32,0,576,0,2,0,1,3096,0
0,1,4749,2,19,0,0,0,0,0,0,6670,1
0,1,4764,2,7,0,0,0,0,0,1306,6655,0
0,0,3131,0,16,0,642,0,0,0,0,8473,0
1,0,119,2,31,1,0,157,4,1024,305,5540,0
1,0,119,2,30,0,0,136,699,89,1128,871,0
1,1,119,2,26,0,0,0,0,0,0,8416,1
0,1,4835,1,20,0,0,0,1115,0,0,2977,1
0,1,4781,1,24,0,0,0,0,0,0,5896,0
0,0,4810,1,39,0,0,0,0,7,623,5576,0
2,2,2824,0,19,0,0,0,0,0,0,5822,1
2,1,2824,0,27,0,0,0,0,0,0,7208,1
0,0,2833,2,34,0,0,0,0,698,0,6370,0
1,1,1292,0,28,0,0,0,0,0,0,152,1
0,0,2850,2,29,0,0,0,0,0,540,3874,0
2,1,2864,1,38,0,0,0,0,0,0,2512,1
1,0,89,0,80,0,0,1192,5,920,4,3256,0
2,1,2876,2,1,0,0,0,0,0,0,6294,1
1,0,891,0,36,1,0,1482,99,993,1,3394,1
0,0,2889,2,31,0,178,0,32,0,800,2156,0
0,0,4850,2,1,0,0,0,0,0,0,1252,1
0,0,2080,2,31,0,155,106,581,0,10,1054,0
2,0,2924,2,10,0,0,0,0,0,1306,6040,1
2,0,2924,2,80,0,871,42,1,0,0,2005,0
2,0,2924,2,42,0,668,0,51,283,0,7136,0
2,0,2924,2,0,0,0,0,0,0,0,8086,1
2,0,2937,1,41,0,860,0,0,0,672,6505,0
2,1,2937,2,0,0,0,0,0,0,0,6112,1
2,0,2937,2,0,0,0,0,0,0,0,6221,1
2,1,3176,2,59,0,0,0,0,0,0,3141,1
0,0,2106,2,13,0,2,1,30,1327,0,8232,0
1,0,2123,0,24,0,0,259,0,1212,378,3330,0
0,1,4834,2,20,0,0,0,0,0,0,1540,0
1,0,445,2,71,1,0,0,0,0,0,4772,1
0,1,4863,1,23,2,0,0,0,0,0,6144,1
0,0,2966,0,15,0,0,59,594,0,3,3709,1
0,0,4876,2,18,0,605,0,0,0,0,7393,0
0,0,2995,2,19,0,0,440,10,0,158,6947,1
0,1,4889,0,4,0,0,0,0,0,0,1634,1
0,0,6560,0,42,0,0,0,612,0,0,8239,1
2,0,3021,2,51,0,657,0,312,55,0,7540,0
0,1,4849,2,13,0,0,0,0,0,0,236,1
0,0,6560,2,27,0,170,504,0,0,0,2095,1
0,0,3031,2,42,0,634,0,22,59,0,4514,0
0,0,3031,2,41,0,291,2,1115,7,26,6708,1
0,0,3191,1,21,0,15,0,1057,2,0,5800,1
0,0,3206,2,31,0,14,5,0,650,0,2564,1
1,1,6560,0,36,0,0,0,0,0,0,7503,1
0,0,3236,2,31,0,0,0,0,677,27,3215,0
0,0,4906,0,14,0,77,0,9,369,162,1360,0
2,0,3045,1,32,1,418,539,70,0,0,6976,0
1,0,463,2,32,0,0,170,0,0,1204,3568,0
0,2,4888,2,27,0,542,753,0,0,2,2507,0
1,0,472,0,57,0,1158,1126,0,250,840,20,0
0,1,4920,2,13,0,0,0,0,0,0,7552,0
2,1,3263,2,30,0,0,0,0,0,0,7336,1
2,1,3263,2,14,0,0,0,0,0,0,5700,1
1,0,481,2,27,0,0,0,0,0,0,1622,1
1,1,481,0,32,0,0,0,0,0,0,7492,1
2,1,2134,2,54,0,0,0,0,0,0,4741,1
0,0,3277,0,23,0,208,322,19,1,12,3974,0
3,1,134,0,38,0,0,0,0,0,0,3681,1
0,1,4950,2,32,0,0,0,0,0,0,2615,1
0,0,1959,2,24,0,34,7,292,0,369,8473,0
0,1,4977,2,36,0,0,0,0,0,0,4446,0
0,0,4977,2,11,0,0,0,0,0,0,5197,0
0,1,4977,2,6,0,0,0,0,0,0,6459,0
1,1,505,0,36,0,0,1507,0,0,0,8473,1
1,1,505,0,22,0,0,0,0,0,0,5945,1
0,0,3091,2,80,0,2,646,18,2,0,2862,0
0,1,4994,2,37,0,0,0,0,0,0,3993,1
0,0,3103,2,55,0,260,0,386,0,0,3891,0
0,0,4935,1,80,0,112,385,0,92,0,2245,0
1,0,4,2,20,0,2,1315,0,234,31,6307,1
0,0,3332,2,16,0,1273,0,32,1061,92,3219,0
0,0,3117,2,19,0,0,153,451,0,0,1339,0
0,0,5006,2,38,0,0,0,0,0,0,8473,0
0,0,3132,2,35,0,12,526,46,2,0,7612,0
1,1,904,0,33,0,0,0,0,0,0,3667,1
2,0,1307,1,37,1,331,0,3,388,0,6922,0
0,0,6560,2,46,0,633,0,0,0,4,7684,0
1,0,1308,2,41,0,1189,3,0,31,26,3424,0
0,0,4949,2,13,0,694,5,10,18,0,2735,0
0,1,5035,2,31,0,0,0,0,0,0,1706,0
0,1,5035,0,52,0,0,0,0,0,0,7992,1
1,0,925,2,48,0,0,0,0,0,0,5302,0
1,0,925,0,27,2,1,1480,0,10,52,4132,1
2,0,3364,2,16,0,168,1507,307,9,0,8473,0
0,1,4976,0,32,0,0,0,0,0,0,6597,1
0,1,5053,2,25,2,0,0,0,0,0,4320,0
0,0,3386,2,26,0,0,0,596,0,1,2930,1
0,1,4993,2,44,0,0,0,0,0,0,331,0
2,0,3147,2,32,0,47,0,1044,0,0,3501,1
0,0,3396,2,18,0,192,119,0,360,0,2439,1
0,1,5067,0,23,2,0,0,0,1327,0,5912,0
1,0,933,2,44,0,0,1102,0,145,754,8202,0
2,0,1311,1,29,0,4,0,369,377,19,3319,0
0,0,3160,0,19,0,0,325,402,1327,0,3614,1
1,0,495,0,41,0,0,1359,7,1296,28,16,0
1,0,495,2,28,0,0,936,1115,142,531,5346,0
0,1,5096,2,19,0,0,0,0,0,0,8047,1
2,0,3401,2,32,1,1140,0,1115,133,4,575,0
3,0,3401,2,74,0,678,0,454,31,0,3136,1
1,0,510,2,31,0,0,1409,0,333,388,2488,1
1,0,2001,0,38,2,0,163,0,1257,34,6997,0
0,0,5111,2,20,0,153,0,0,452,3,4298,0
0,0,2137,2,24,0,47,0,10,136,873,1561,0
0,0,3408,1,26,0,18,82,92,705,262,3872,0
0,1,5124,1,44,0,0,0,0,0,0,3489,0
1,1,504,0,33,0,0,0,0,0,1306,6993,1
1,0,504,0,31,0,0,749,0,163,816,37,0
1,0,947,0,80,0,0,1416,0,15,1059,3629,1
1,1,512,2,22,0,0,0,0,0,0,381,1
0,0,2138,2,33,0,13,0,761,0,0,4421,0
2,0,3410,2,34,0,329,0,929,0,0,7120,0
2,1,3410,2,11,0,0,0,0,0,0,7985,1
2,1,3410,2,41,0,0,1507,0,0,0,374,1
1,0,514,0,30,0,0,1420,0,431,25,5593,1
1,0,514,2,30,0,0,581,224,1084,81,302,0
0,0,5141,2,25,0,0,1507,579,43,22,2758,0
0,1,5034,1,31,0,0,0,0,0,0,2635,1
0,0,3412,2,38,0,530,0,0,132,242,727,0
0,1,5052,2,15,0,0,0,0,0,0,2597,1
0,0,3413,2,19,0,0,1507,113,123,422,7661,1
2,1,6560,2,29,0,0,0,0,0,0,1225,1
1,0,943,2,30,0,14,1476,0,1015,0,8473,1
1,0,943,2,29,0,0,761,0,979,765,821,0
0,0,3414,2,36,0,0,11,0,18,689,7577,0
0,0,3222,2,24,0,170,0,0,517,0,2498,0
0,0,2139,2,30,0,0,0,700,0,0,8101,1
0,0,5181,2,0,0,0,0,0,0,0,7745,1
0,1,5066,3,15,0,0,0,0,0,0,2910,1
0,0,5083,2,38,0,55,566,0,0,13,738,1
0,0,3416,2,13,0,0,7,0,796,0,1504,0
2,0,3417,2,18,0,489,0,464,0,0,7866,0
0,0,5095,2,16,0,707,0,674,0,0,3892,0
0,0,5095,0,8,0,0,0,0,0,0,7601,0
0,0,3420,2,19,0,72,5,0,314,182,8007,1
0,0,5110,0,26,0,0,386,0,0,195,5222,0
0,1,5140,0,15,0,0,0,0,0,0,1065,1
0,1,5198,1,38,0,0,0,0,0,0,2357,1
2,0,3264,2,45,0,696,0,880,0,0,3555,0
0,0,3422,1,48,0,0,275,3,1327,318,2801,0
0,1,5211,0,17,0,1273,0,0,0,0,3369,0
0,0,2143,2,28,0,0,488,0,5,0,4343,1
2,1,3428,2,41,0,0,0,0,0,0,8074,1
0,0,2146,2,19,0,3,0,1115,0,641,5102,0
0,0,5151,0,14,0,0,667,8,0,0,3191,1
1,1,509,2,21,0,0,0,0,0,1306,195,1
1,1,509,2,48,0,0,0,0,0,0,8200,1
2,0,3305,2,19,0,517,0,675,283,0,8072,0
0,0,3322,2,29,0,930,0,0,161,0,2438,0
0,0,2022,2,20,0,638,0,0,0,0,7912,0
2,1,3430,2,44,0,0,0,0,0,0,4816,1
0,1,5166,2,19,0,0,0,0,0,0,7453,1
0,1,5180,2,64,0,0,0,0,0,0,8473,0
0,0,2034,2,21,0,0,282,295,757,6,3374,0
0,0,2063,0,32,0,58,284,389,3,0,319,1
0,1,5222,2,20,0,0,0,0,0,0,7799,0
0,0,3432,2,24,0,1273,32,8,0,0,4928,0
1,0,516,3,44,0,0,0,0,0,0,3348,1
0,1,5210,1,57,0,0,0,0,0,0,2829,1
0,0,5210,2,51,0,1273,1507,4,0,0,4490,0
0,1,5268,0,34,0,0,0,0,0,0,7565,1
0,0,5283,2,45,0,0,1,13,0,690,8216,0
0,0,3346,2,24,0,0,0,598,0,0,8473,0
0,0,5283,2,23,0,0,0,417,0,284,5732,0
0,1,5283,2,30,0,0,0,0,0,0,5176,1
0,0,3346,0,20,0,0,11,0,133,770,3544,0
0,1,5283,2,22,0,0,0,0,0,0,8106,1
0,1,5283,1,80,0,0,0,0,0,0,7080,0
0,1,5283,2,71,0,0,0,0,0,0,109,1
0,0,2079,0,18,0,6,0,1115,12,579,2410,1
0,0,3433,2,16,0,3,0,35,147,409,2993,0
3,0,5291,2,28,0,0,3,724,0,0,5181,0
0,0,2148,2,36,0,1,598,0,55,146,4273,1
0,0,5221,2,6,0,0,0,0,0,0,4614,0
0,0,3356,1,26,0,0,427,46,4,96,7774,0
0,1,5293,2,27,2,0,0,0,0,0,1133,0
1,0,1310,2,49,0,31,1099,0,178,132,8453,1
1,0,1310,2,29,0,335,698,0,1302,851,7491,0
1,0,1310,0,46,0,852,936,17,21,0,5393,1
1,0,6560,0,35,1,1264,270,0,0,881,5853,0
1,1,1310,0,17,0,0,0,0,0,0,7101,1
1,0,1310,0,37,0,1236,605,0,954,91,8199,0
0,0,3365,0,24,0,238,0,0,390,0,4496,0
0,1,5295,2,47,0,0,0,0,0,0,2712,0
0,0,3373,2,26,0,508,1,97,11,132,2185,0
1,1,944,0,46,0,0,0,0,0,0,1632,1
2,0,3379,2,27,0,239,0,708,22,2,1093,0
1,0,945,2,56,0,0,1407,0,240,35,5770,1
2,0,1313,3,18,0,701,0,32,0,0,464,0
0,1,5297,2,15,0,0,0,0,0,0,5807,0
2,0,3387,0,3,0,0,0,0,0,0,1416,1
2,0,3387,2,42,0,791,0,595,0,3,1397,0
2,1,3387,2,1,0,0,0,0,0,0,7196,1
1,1,12,0,56,2,0,0,0,0,0,211,1
0,0,5300,2,20,0,0,0,4,9,627,1919,0
0,0,2149,2,21,0,0,0,0,0,642,7994,0
0,1,2149,2,5,0,0,0,0,0,0,7248,1
0,0,6560,2,12,0,0,0,0,0,0,7286,1
1,1,949,0,39,0,0,0,0,0,0,8158,1
1,1,949,2,60,0,0,0,0,0,0,8329,1
0,0,6560,2,31,0,995,4,49,6,0,1430,0
0,1,5251,2,58,0,0,0,0,0,0,4624,0
0,1,5267,2,19,0,0,0,0,0,0,7949,1
0,1,5301,2,29,0,0,0,0,0,0,8248,0
2,1,3437,2,19,0,0,0,0,0,0,6503,1
0,0,3402,2,44,2,0,126,249,461,0,8321,0
0,0,3409,2,20,0,0,15,120,782,0,4469,0
0,1,5282,2,18,0,0,0,0,0,0,2590,1
0,0,3411,3,36,0,1,855,0,1,0,5459,1
2,1,3439,2,25,0,0,0,0,0,0,677,1
0,0,6560,2,15,2,48,6,0,733,0,5478,0
0,0,3441,0,18,0,180,12,0,826,0,8005,0
0,1,5292,2,0,0,0,0,0,0,0,5801,1
3,0,5292,0,54,0,0,5,0,490,201,1026,0
0,0,5292,0,0,0,0,0,0,0,0,1135,0
0,0,3443,2,20,0,613,0,104,195,0,1756,0
0,1,5302,2,21,0,1273,0,0,0,0,4976,0
2,0,3444,2,8,0,0,0,0,0,0,1946,1
2,0,3444,2,46,0,954,0,80,38,0,513,0
2,0,3444,2,31,0,220,0,1115,261,9,955,0
2,0,3444,0,3,0,0,0,0,0,0,7861,1
2,1,3446,2,30,0,0,0,0,0,0,2023,1
0,0,3447,2,23,0,801,0,0,0,7,4458,0
0,0,3415,2,14,0,610,82,0,8,99,8137,0
0,1,5294,1,25,0,0,0,0,0,0,861,0
0,1,5296,2,61,0,0,0,0,0,0,2810,1
0,0,5298,2,31,0,0,0,0,553,204,288,0
2,0,3448,0,13,0,4,0,990,0,39,6020,1
0,1,5305,1,24,0,0,1507,0,0,0,4828,1
0,0,5308,2,47,0,0,275,83,425,0,5845,0
0,0,5309,1,15,0,435,153,62,5,0,1816,1
1,1,6560,2,46,0,0,0,0,0,0,266,1
0,0,3449,2,49,0,0,0,907,735,0,3615,0
1,0,946,2,37,0,0,0,0,0,0,3677,0
1,0,946,2,44,0,0,1046,7,665,1285,7001,0
0,0,3418,2,16,0,425,0,0,0,1306,8218,0
0,1,5299,2,58,0,0,0,0,0,0,8473,1
0,0,3450,2,20,0,0,424,504,3,0,2169,1
2,1,3451,0,36,0,0,0,0,0,0,6046,1
2,1,3451,2,31,0,0,0,0,0,0,8370,1
0,0,3419,2,21,0,2,369,80,74,1306,3115,0
0,0,3421,0,22,0,1273,0,21,0,0,4860,0
0,0,3423,1,27,0,177,0,0,0,334,6454,0
0,0,3427,2,58,0,0,0,672,0,96,1204,1
